"zemja1","zemja2","godina","vecher","poeni"
"Croatia","Germany",1998,"F",0
"Cyprus","Germany",1998,"F",0
"Estonia","Germany",1998,"F",1
"Finland","Germany",1998,"F",1
"France","Germany",1998,"F",0
"Greece","Germany",1998,"F",3
"Hungary","Germany",1998,"F",0
"Ireland","Germany",1998,"F",8
"Israel","Germany",1998,"F",0
"Macedonia","Germany",1998,"F",0
"Malta","Germany",1998,"F",0
"Netherlands","Germany",1998,"F",12
"Norway","Germany",1998,"F",0
"Poland","Germany",1998,"F",0
"Portugal","Germany",1998,"F",10
"Romania","Germany",1998,"F",6
"Slovakia","Germany",1998,"F",0
"Slovenia","Germany",1998,"F",8
"Spain","Germany",1998,"F",12
"Sweden","Germany",1998,"F",0
"Switzerland","Germany",1998,"F",12
"Turkey","Germany",1998,"F",0
"United Kingdom","Germany",1998,"F",6
"Belgium","Malta",1998,"F",8
"Croatia","Malta",1998,"F",7
"Cyprus","Malta",1998,"F",5
"Estonia","Malta",1998,"F",5
"Finland","Malta",1998,"F",5
"France","Malta",1998,"F",6
"Germany","Malta",1998,"F",8
"Greece","Malta",1998,"F",6
"Hungary","Malta",1998,"F",7
"Ireland","Malta",1998,"F",12
"Israel","Malta",1998,"F",7
"Macedonia","Malta",1998,"F",0
"Netherlands","Malta",1998,"F",8
"Norway","Malta",1998,"F",12
"Poland","Malta",1998,"F",8
"Portugal","Malta",1998,"F",5
"Romania","Malta",1998,"F",0
"Slovakia","Malta",1998,"F",12
"Slovenia","Malta",1998,"F",3
"Spain","Malta",1998,"F",5
"Sweden","Malta",1998,"F",6
"Switzerland","Malta",1998,"F",8
"Turkey","Malta",1998,"F",10
"United Kingdom","Malta",1998,"F",12
"Belgium","Hungary",1998,"F",0
"Croatia","Hungary",1998,"F",0
"Cyprus","Hungary",1998,"F",0
"Estonia","Hungary",1998,"F",0
"Finland","Hungary",1998,"F",0
"France","Hungary",1998,"F",1
"Germany","Hungary",1998,"F",0
"Greece","Hungary",1998,"F",0
"Ireland","Hungary",1998,"F",0
"Israel","Hungary",1998,"F",0
"Macedonia","Hungary",1998,"F",0
"Malta","Hungary",1998,"F",0
"Netherlands","Hungary",1998,"F",0
"Norway","Hungary",1998,"F",2
"Poland","Hungary",1998,"F",0
"Portugal","Hungary",1998,"F",0
"Romania","Hungary",1998,"F",1
"Slovakia","Hungary",1998,"F",0
"Slovenia","Hungary",1998,"F",0
"Spain","Hungary",1998,"F",0
"Sweden","Hungary",1998,"F",0
"Switzerland","Hungary",1998,"F",0
"Turkey","Hungary",1998,"F",0
"United Kingdom","Hungary",1998,"F",0
"Belgium","Slovenia",1998,"F",0
"Croatia","Slovenia",1998,"F",3
"Cyprus","Slovenia",1998,"F",0
"Estonia","Slovenia",1998,"F",0
"Finland","Slovenia",1998,"F",4
"France","Slovenia",1998,"F",0
"Germany","Slovenia",1998,"F",0
"Greece","Slovenia",1998,"F",2
"Hungary","Slovenia",1998,"F",0
"Ireland","Slovenia",1998,"F",0
"Israel","Slovenia",1998,"F",0
"Macedonia","Slovenia",1998,"F",0
"Malta","Slovenia",1998,"F",0
"Netherlands","Slovenia",1998,"F",0
"Norway","Slovenia",1998,"F",0
"Poland","Slovenia",1998,"F",0
"Portugal","Slovenia",1998,"F",0
"Romania","Slovenia",1998,"F",5
"Slovakia","Slovenia",1998,"F",0
"Spain","Slovenia",1998,"F",0
"Sweden","Slovenia",1998,"F",0
"Switzerland","Slovenia",1998,"F",0
"Turkey","Slovenia",1998,"F",3
"United Kingdom","Slovenia",1998,"F",0
"Belgium","Ireland",1998,"F",0
"Croatia","Ireland",1998,"F",2
"Cyprus","Ireland",1998,"F",0
"Estonia","Ireland",1998,"F",2
"Finland","Ireland",1998,"F",0
"France","Ireland",1998,"F",0
"Germany","Ireland",1998,"F",2
"Greece","Ireland",1998,"F",0
"Hungary","Ireland",1998,"F",6
"Israel","Ireland",1998,"F",0
"Macedonia","Ireland",1998,"F",7
"Malta","Ireland",1998,"F",6
"Netherlands","Ireland",1998,"F",0
"Norway","Ireland",1998,"F",4
"Poland","Ireland",1998,"F",2
"Portugal","Ireland",1998,"F",1
"Romania","Ireland",1998,"F",8
"Slovakia","Ireland",1998,"F",4
"Slovenia","Ireland",1998,"F",1
"Spain","Ireland",1998,"F",0
"Sweden","Ireland",1998,"F",1
"Switzerland","Ireland",1998,"F",2
"Turkey","Ireland",1998,"F",8
"United Kingdom","Ireland",1998,"F",8
"Belgium","Portugal",1998,"F",1
"Croatia","Portugal",1998,"F",0
"Cyprus","Portugal",1998,"F",2
"Estonia","Portugal",1998,"F",0
"Finland","Portugal",1998,"F",0
"France","Portugal",1998,"F",10
"Germany","Portugal",1998,"F",0
"Greece","Portugal",1998,"F",1
"Hungary","Portugal",1998,"F",0
"Ireland","Portugal",1998,"F",0
"Israel","Portugal",1998,"F",2
"Macedonia","Portugal",1998,"F",4
"Malta","Portugal",1998,"F",2
"Netherlands","Portugal",1998,"F",0
"Norway","Portugal",1998,"F",0
"Poland","Portugal",1998,"F",0
"Romania","Portugal",1998,"F",0
"Slovakia","Portugal",1998,"F",2
"Slovenia","Portugal",1998,"F",0
"Spain","Portugal",1998,"F",6
"Sweden","Portugal",1998,"F",0
"Switzerland","Portugal",1998,"F",0
"Turkey","Portugal",1998,"F",6
"United Kingdom","Portugal",1998,"F",0
"Belgium","Romania",1998,"F",0
"Croatia","Romania",1998,"F",0
"Cyprus","Romania",1998,"F",0
"Estonia","Romania",1998,"F",0
"Finland","Romania",1998,"F",0
"France","Romania",1998,"F",0
"Germany","Romania",1998,"F",0
"Greece","Romania",1998,"F",0
"Hungary","Romania",1998,"F",0
"Ireland","Romania",1998,"F",0
"Israel","Romania",1998,"F",6
"Macedonia","Romania",1998,"F",0
"Malta","Romania",1998,"F",0
"Netherlands","Romania",1998,"F",0
"Norway","Romania",1998,"F",0
"Poland","Romania",1998,"F",0
"Portugal","Romania",1998,"F",0
"Slovakia","Romania",1998,"F",0
"Slovenia","Romania",1998,"F",0
"Spain","Romania",1998,"F",0
"Sweden","Romania",1998,"F",0
"Switzerland","Romania",1998,"F",0
"Turkey","Romania",1998,"F",0
"United Kingdom","Romania",1998,"F",0
"Belgium","United Kingdom",1998,"F",6
"Croatia","United Kingdom",1998,"F",12
"Cyprus","United Kingdom",1998,"F",8
"Estonia","United Kingdom",1998,"F",8
"Finland","United Kingdom",1998,"F",8
"France","United Kingdom",1998,"F",3
"Germany","United Kingdom",1998,"F",1
"Greece","United Kingdom",1998,"F",7
"Hungary","United Kingdom",1998,"F",10
"Ireland","United Kingdom",1998,"F",5
"Israel","United Kingdom",1998,"F",12
"Macedonia","United Kingdom",1998,"F",10
"Malta","United Kingdom",1998,"F",8
"Netherlands","United Kingdom",1998,"F",7
"Norway","United Kingdom",1998,"F",5
"Poland","United Kingdom",1998,"F",7
"Portugal","United Kingdom",1998,"F",6
"Romania","United Kingdom",1998,"F",12
"Slovakia","United Kingdom",1998,"F",1
"Slovenia","United Kingdom",1998,"F",5
"Spain","United Kingdom",1998,"F",3
"Sweden","United Kingdom",1998,"F",7
"Switzerland","United Kingdom",1998,"F",3
"Turkey","United Kingdom",1998,"F",12
"Belgium","Cyprus",1998,"F",2
"Croatia","Cyprus",1998,"F",4
"Estonia","Cyprus",1998,"F",0
"Finland","Cyprus",1998,"F",0
"France","Cyprus",1998,"F",0
"Germany","Cyprus",1998,"F",0
"Greece","Cyprus",1998,"F",12
"Hungary","Cyprus",1998,"F",1
"Ireland","Cyprus",1998,"F",0
"Israel","Cyprus",1998,"F",1
"Macedonia","Cyprus",1998,"F",0
"Malta","Cyprus",1998,"F",1
"Netherlands","Cyprus",1998,"F",0
"Norway","Cyprus",1998,"F",0
"Poland","Cyprus",1998,"F",0
"Portugal","Cyprus",1998,"F",4
"Romania","Cyprus",1998,"F",4
"Slovakia","Cyprus",1998,"F",5
"Slovenia","Cyprus",1998,"F",0
"Spain","Cyprus",1998,"F",0
"Sweden","Cyprus",1998,"F",0
"Switzerland","Cyprus",1998,"F",0
"Turkey","Cyprus",1998,"F",0
"United Kingdom","Cyprus",1998,"F",3
"Belgium","Netherlands",1998,"F",12
"Croatia","Netherlands",1998,"F",10
"Cyprus","Netherlands",1998,"F",0
"Estonia","Netherlands",1998,"F",0
"Finland","Netherlands",1998,"F",7
"France","Netherlands",1998,"F",5
"Germany","Netherlands",1998,"F",6
"Greece","Netherlands",1998,"F",8
"Hungary","Netherlands",1998,"F",12
"Ireland","Netherlands",1998,"F",10
"Israel","Netherlands",1998,"F",8
"Macedonia","Netherlands",1998,"F",3
"Malta","Netherlands",1998,"F",7
"Norway","Netherlands",1998,"F",8
"Poland","Netherlands",1998,"F",5
"Portugal","Netherlands",1998,"F",7
"Romania","Netherlands",1998,"F",0
"Slovakia","Netherlands",1998,"F",6
"Slovenia","Netherlands",1998,"F",0
"Spain","Netherlands",1998,"F",4
"Sweden","Netherlands",1998,"F",8
"Switzerland","Netherlands",1998,"F",7
"Turkey","Netherlands",1998,"F",7
"United Kingdom","Netherlands",1998,"F",10
"Belgium","Sweden",1998,"F",0
"Croatia","Sweden",1998,"F",0
"Cyprus","Sweden",1998,"F",0
"Estonia","Sweden",1998,"F",12
"Finland","Sweden",1998,"F",6
"France","Sweden",1998,"F",0
"Germany","Sweden",1998,"F",0
"Greece","Sweden",1998,"F",0
"Hungary","Sweden",1998,"F",8
"Ireland","Sweden",1998,"F",2
"Israel","Sweden",1998,"F",0
"Macedonia","Sweden",1998,"F",0
"Malta","Sweden",1998,"F",4
"Netherlands","Sweden",1998,"F",5
"Norway","Sweden",1998,"F",10
"Poland","Sweden",1998,"F",3
"Portugal","Sweden",1998,"F",0
"Romania","Sweden",1998,"F",0
"Slovakia","Sweden",1998,"F",0
"Slovenia","Sweden",1998,"F",0
"Spain","Sweden",1998,"F",0
"Switzerland","Sweden",1998,"F",0
"Turkey","Sweden",1998,"F",2
"United Kingdom","Sweden",1998,"F",1
"Croatia","Belgium",1998,"F",0
"Cyprus","Belgium",1998,"F",6
"Estonia","Belgium",1998,"F",6
"Finland","Belgium",1998,"F",0
"France","Belgium",1998,"F",7
"Germany","Belgium",1998,"F",4
"Greece","Belgium",1998,"F",4
"Hungary","Belgium",1998,"F",3
"Ireland","Belgium",1998,"F",7
"Israel","Belgium",1998,"F",5
"Macedonia","Belgium",1998,"F",6
"Malta","Belgium",1998,"F",3
"Netherlands","Belgium",1998,"F",10
"Norway","Belgium",1998,"F",7
"Poland","Belgium",1998,"F",12
"Portugal","Belgium",1998,"F",8
"Romania","Belgium",1998,"F",0
"Slovakia","Belgium",1998,"F",7
"Slovenia","Belgium",1998,"F",6
"Spain","Belgium",1998,"F",7
"Sweden","Belgium",1998,"F",2
"Switzerland","Belgium",1998,"F",4
"Turkey","Belgium",1998,"F",1
"United Kingdom","Belgium",1998,"F",7
"Belgium","Finland",1998,"F",0
"Croatia","Finland",1998,"F",0
"Cyprus","Finland",1998,"F",0
"Estonia","Finland",1998,"F",10
"France","Finland",1998,"F",0
"Germany","Finland",1998,"F",0
"Greece","Finland",1998,"F",0
"Hungary","Finland",1998,"F",0
"Ireland","Finland",1998,"F",0
"Israel","Finland",1998,"F",0
"Macedonia","Finland",1998,"F",1
"Malta","Finland",1998,"F",0
"Netherlands","Finland",1998,"F",0
"Norway","Finland",1998,"F",1
"Poland","Finland",1998,"F",0
"Portugal","Finland",1998,"F",0
"Romania","Finland",1998,"F",0
"Slovakia","Finland",1998,"F",0
"Slovenia","Finland",1998,"F",0
"Spain","Finland",1998,"F",0
"Sweden","Finland",1998,"F",10
"Switzerland","Finland",1998,"F",0
"Turkey","Finland",1998,"F",0
"United Kingdom","Finland",1998,"F",0
"Belgium","Norway",1998,"F",4
"Croatia","Norway",1998,"F",0
"Cyprus","Norway",1998,"F",3
"Estonia","Norway",1998,"F",4
"Finland","Norway",1998,"F",2
"France","Norway",1998,"F",0
"Germany","Norway",1998,"F",3
"Greece","Norway",1998,"F",0
"Hungary","Norway",1998,"F",5
"Ireland","Norway",1998,"F",4
"Israel","Norway",1998,"F",4
"Macedonia","Norway",1998,"F",0
"Malta","Norway",1998,"F",5
"Netherlands","Norway",1998,"F",3
"Poland","Norway",1998,"F",4
"Portugal","Norway",1998,"F",3
"Romania","Norway",1998,"F",0
"Slovakia","Norway",1998,"F",0
"Slovenia","Norway",1998,"F",10
"Spain","Norway",1998,"F",8
"Sweden","Norway",1998,"F",12
"Switzerland","Norway",1998,"F",1
"Turkey","Norway",1998,"F",0
"United Kingdom","Norway",1998,"F",4
"Belgium","Estonia",1998,"F",0
"Croatia","Estonia",1998,"F",0
"Cyprus","Estonia",1998,"F",0
"Finland","Estonia",1998,"F",12
"France","Estonia",1998,"F",0
"Germany","Estonia",1998,"F",0
"Greece","Estonia",1998,"F",0
"Hungary","Estonia",1998,"F",4
"Ireland","Estonia",1998,"F",1
"Israel","Estonia",1998,"F",0
"Macedonia","Estonia",1998,"F",0
"Malta","Estonia",1998,"F",0
"Netherlands","Estonia",1998,"F",2
"Norway","Estonia",1998,"F",0
"Poland","Estonia",1998,"F",1
"Portugal","Estonia",1998,"F",0
"Romania","Estonia",1998,"F",0
"Slovakia","Estonia",1998,"F",8
"Slovenia","Estonia",1998,"F",2
"Spain","Estonia",1998,"F",2
"Sweden","Estonia",1998,"F",4
"Switzerland","Estonia",1998,"F",0
"Turkey","Estonia",1998,"F",0
"United Kingdom","Estonia",1998,"F",0
"Belgium","Turkey",1998,"F",0
"Croatia","Turkey",1998,"F",5
"Cyprus","Turkey",1998,"F",0
"Estonia","Turkey",1998,"F",0
"Finland","Turkey",1998,"F",0
"France","Turkey",1998,"F",0
"Germany","Turkey",1998,"F",12
"Greece","Turkey",1998,"F",0
"Hungary","Turkey",1998,"F",0
"Ireland","Turkey",1998,"F",0
"Israel","Turkey",1998,"F",0
"Macedonia","Turkey",1998,"F",5
"Malta","Turkey",1998,"F",0
"Netherlands","Turkey",1998,"F",1
"Norway","Turkey",1998,"F",0
"Poland","Turkey",1998,"F",0
"Portugal","Turkey",1998,"F",0
"Romania","Turkey",1998,"F",2
"Slovakia","Turkey",1998,"F",0
"Slovenia","Turkey",1998,"F",0
"Spain","Turkey",1998,"F",0
"Sweden","Turkey",1998,"F",0
"Switzerland","Turkey",1998,"F",0
"United Kingdom","Turkey",1998,"F",0
"Belgium","Macedonia",1998,"F",0
"Croatia","Macedonia",1998,"F",6
"Cyprus","Macedonia",1998,"F",0
"Estonia","Macedonia",1998,"F",0
"Finland","Macedonia",1998,"F",0
"France","Macedonia",1998,"F",0
"Germany","Macedonia",1998,"F",0
"Greece","Macedonia",1998,"F",0
"Hungary","Macedonia",1998,"F",0
"Ireland","Macedonia",1998,"F",0
"Israel","Macedonia",1998,"F",0
"Malta","Macedonia",1998,"F",0
"Netherlands","Macedonia",1998,"F",0
"Norway","Macedonia",1998,"F",0
"Poland","Macedonia",1998,"F",0
"Portugal","Macedonia",1998,"F",0
"Romania","Macedonia",1998,"F",3
"Slovakia","Macedonia",1998,"F",3
"Slovenia","Macedonia",1998,"F",4
"Spain","Macedonia",1998,"F",0
"Sweden","Macedonia",1998,"F",0
"Switzerland","Macedonia",1998,"F",0
"Turkey","Macedonia",1998,"F",0
"United Kingdom","Macedonia",1998,"F",0
"Andorra","Montenegro",2009,"SF1",1
"Armenia","Montenegro",2009,"SF1",5
"Belarus","Montenegro",2009,"SF1",3
"Belgium","Montenegro",2009,"SF1",0
"Bosnia and Herzegovina","Montenegro",2009,"SF1",10
"Bulgaria","Montenegro",2009,"SF1",0
"Czech Republic","Montenegro",2009,"SF1",0
"Finland","Montenegro",2009,"SF1",0
"Germany","Montenegro",2009,"SF1",2
"Iceland","Montenegro",2009,"SF1",0
"Israel","Montenegro",2009,"SF1",1
"Macedonia","Montenegro",2009,"SF1",8
"Malta","Montenegro",2009,"SF1",6
"Portugal","Montenegro",2009,"SF1",1
"Romania","Montenegro",2009,"SF1",0
"Sweden","Montenegro",2009,"SF1",0
"Switzerland","Montenegro",2009,"SF1",2
"Turkey","Montenegro",2009,"SF1",5
"United Kingdom","Montenegro",2009,"SF1",0
"Andorra","Czech Republic",2009,"SF1",0
"Armenia","Czech Republic",2009,"SF1",0
"Belarus","Czech Republic",2009,"SF1",0
"Belgium","Czech Republic",2009,"SF1",0
"Bosnia and Herzegovina","Czech Republic",2009,"SF1",0
"Bulgaria","Czech Republic",2009,"SF1",0
"Finland","Czech Republic",2009,"SF1",0
"Germany","Czech Republic",2009,"SF1",0
"Iceland","Czech Republic",2009,"SF1",0
"Israel","Czech Republic",2009,"SF1",0
"Macedonia","Czech Republic",2009,"SF1",0
"Malta","Czech Republic",2009,"SF1",0
"Montenegro","Czech Republic",2009,"SF1",0
"Portugal","Czech Republic",2009,"SF1",0
"Romania","Czech Republic",2009,"SF1",0
"Sweden","Czech Republic",2009,"SF1",0
"Switzerland","Czech Republic",2009,"SF1",0
"Turkey","Czech Republic",2009,"SF1",0
"United Kingdom","Czech Republic",2009,"SF1",0
"Andorra","Belgium",2009,"SF1",0
"Armenia","Belgium",2009,"SF1",1
"Belarus","Belgium",2009,"SF1",0
"Bosnia and Herzegovina","Belgium",2009,"SF1",0
"Bulgaria","Belgium",2009,"SF1",0
"Czech Republic","Belgium",2009,"SF1",0
"Finland","Belgium",2009,"SF1",0
"Germany","Belgium",2009,"SF1",0
"Iceland","Belgium",2009,"SF1",0
"Israel","Belgium",2009,"SF1",0
"Macedonia","Belgium",2009,"SF1",0
"Malta","Belgium",2009,"SF1",0
"Montenegro","Belgium",2009,"SF1",0
"Portugal","Belgium",2009,"SF1",0
"Romania","Belgium",2009,"SF1",0
"Sweden","Belgium",2009,"SF1",0
"Switzerland","Belgium",2009,"SF1",0
"Turkey","Belgium",2009,"SF1",0
"United Kingdom","Belgium",2009,"SF1",0
"Andorra","Belarus",2009,"SF1",0
"Armenia","Belarus",2009,"SF1",4
"Belgium","Belarus",2009,"SF1",0
"Bosnia and Herzegovina","Belarus",2009,"SF1",0
"Bulgaria","Belarus",2009,"SF1",1
"Czech Republic","Belarus",2009,"SF1",1
"Finland","Belarus",2009,"SF1",4
"Germany","Belarus",2009,"SF1",0
"Iceland","Belarus",2009,"SF1",1
"Israel","Belarus",2009,"SF1",4
"Macedonia","Belarus",2009,"SF1",6
"Malta","Belarus",2009,"SF1",1
"Montenegro","Belarus",2009,"SF1",2
"Portugal","Belarus",2009,"SF1",0
"Romania","Belarus",2009,"SF1",0
"Sweden","Belarus",2009,"SF1",1
"Switzerland","Belarus",2009,"SF1",0
"Turkey","Belarus",2009,"SF1",0
"United Kingdom","Belarus",2009,"SF1",0
"Andorra","Sweden",2009,"SF1",7
"Armenia","Sweden",2009,"SF1",8
"Belarus","Sweden",2009,"SF1",7
"Belgium","Sweden",2009,"SF1",4
"Bosnia and Herzegovina","Sweden",2009,"SF1",4
"Bulgaria","Sweden",2009,"SF1",0
"Czech Republic","Sweden",2009,"SF1",6
"Finland","Sweden",2009,"SF1",10
"Germany","Sweden",2009,"SF1",4
"Iceland","Sweden",2009,"SF1",10
"Israel","Sweden",2009,"SF1",7
"Macedonia","Sweden",2009,"SF1",3
"Malta","Sweden",2009,"SF1",8
"Montenegro","Sweden",2009,"SF1",0
"Portugal","Sweden",2009,"SF1",8
"Romania","Sweden",2009,"SF1",4
"Switzerland","Sweden",2009,"SF1",4
"Turkey","Sweden",2009,"SF1",4
"United Kingdom","Sweden",2009,"SF1",7
"Andorra","Armenia",2009,"SF1",0
"Belarus","Armenia",2009,"SF1",10
"Belgium","Armenia",2009,"SF1",10
"Bosnia and Herzegovina","Armenia",2009,"SF1",1
"Bulgaria","Armenia",2009,"SF1",8
"Czech Republic","Armenia",2009,"SF1",12
"Finland","Armenia",2009,"SF1",1
"Germany","Armenia",2009,"SF1",10
"Iceland","Armenia",2009,"SF1",2
"Israel","Armenia",2009,"SF1",10
"Macedonia","Armenia",2009,"SF1",2
"Malta","Armenia",2009,"SF1",0
"Montenegro","Armenia",2009,"SF1",4
"Portugal","Armenia",2009,"SF1",0
"Romania","Armenia",2009,"SF1",8
"Sweden","Armenia",2009,"SF1",5
"Switzerland","Armenia",2009,"SF1",1
"Turkey","Armenia",2009,"SF1",10
"United Kingdom","Armenia",2009,"SF1",5
"Armenia","Andorra",2009,"SF1",0
"Belarus","Andorra",2009,"SF1",0
"Belgium","Andorra",2009,"SF1",0
"Bosnia and Herzegovina","Andorra",2009,"SF1",0
"Bulgaria","Andorra",2009,"SF1",0
"Czech Republic","Andorra",2009,"SF1",0
"Finland","Andorra",2009,"SF1",0
"Germany","Andorra",2009,"SF1",0
"Iceland","Andorra",2009,"SF1",0
"Israel","Andorra",2009,"SF1",0
"Macedonia","Andorra",2009,"SF1",0
"Malta","Andorra",2009,"SF1",3
"Montenegro","Andorra",2009,"SF1",0
"Portugal","Andorra",2009,"SF1",4
"Romania","Andorra",2009,"SF1",0
"Sweden","Andorra",2009,"SF1",0
"Switzerland","Andorra",2009,"SF1",0
"Turkey","Andorra",2009,"SF1",1
"United Kingdom","Andorra",2009,"SF1",0
"Andorra","Switzerland",2009,"SF1",2
"Armenia","Switzerland",2009,"SF1",0
"Belarus","Switzerland",2009,"SF1",2
"Belgium","Switzerland",2009,"SF1",0
"Bosnia and Herzegovina","Switzerland",2009,"SF1",2
"Bulgaria","Switzerland",2009,"SF1",0
"Czech Republic","Switzerland",2009,"SF1",0
"Finland","Switzerland",2009,"SF1",5
"Germany","Switzerland",2009,"SF1",0
"Iceland","Switzerland",2009,"SF1",0
"Israel","Switzerland",2009,"SF1",0
"Macedonia","Switzerland",2009,"SF1",0
"Malta","Switzerland",2009,"SF1",0
"Montenegro","Switzerland",2009,"SF1",0
"Portugal","Switzerland",2009,"SF1",2
"Romania","Switzerland",2009,"SF1",0
"Sweden","Switzerland",2009,"SF1",2
"Turkey","Switzerland",2009,"SF1",0
"United Kingdom","Switzerland",2009,"SF1",0
"Andorra","Turkey",2009,"SF1",5
"Armenia","Turkey",2009,"SF1",10
"Belarus","Turkey",2009,"SF1",6
"Belgium","Turkey",2009,"SF1",12
"Bosnia and Herzegovina","Turkey",2009,"SF1",12
"Bulgaria","Turkey",2009,"SF1",12
"Czech Republic","Turkey",2009,"SF1",5
"Finland","Turkey",2009,"SF1",7
"Germany","Turkey",2009,"SF1",12
"Iceland","Turkey",2009,"SF1",7
"Israel","Turkey",2009,"SF1",6
"Macedonia","Turkey",2009,"SF1",12
"Malta","Turkey",2009,"SF1",10
"Montenegro","Turkey",2009,"SF1",8
"Portugal","Turkey",2009,"SF1",5
"Romania","Turkey",2009,"SF1",12
"Sweden","Turkey",2009,"SF1",7
"Switzerland","Turkey",2009,"SF1",12
"United Kingdom","Turkey",2009,"SF1",12
"Andorra","Israel",2009,"SF1",8
"Armenia","Israel",2009,"SF1",7
"Belarus","Israel",2009,"SF1",4
"Belgium","Israel",2009,"SF1",3
"Bosnia and Herzegovina","Israel",2009,"SF1",0
"Bulgaria","Israel",2009,"SF1",4
"Czech Republic","Israel",2009,"SF1",4
"Finland","Israel",2009,"SF1",6
"Germany","Israel",2009,"SF1",5
"Iceland","Israel",2009,"SF1",6
"Macedonia","Israel",2009,"SF1",1
"Malta","Israel",2009,"SF1",4
"Montenegro","Israel",2009,"SF1",5
"Portugal","Israel",2009,"SF1",0
"Romania","Israel",2009,"SF1",3
"Sweden","Israel",2009,"SF1",6
"Switzerland","Israel",2009,"SF1",5
"Turkey","Israel",2009,"SF1",3
"United Kingdom","Israel",2009,"SF1",1
"Andorra","Bulgaria",2009,"SF1",0
"Armenia","Bulgaria",2009,"SF1",0
"Belarus","Bulgaria",2009,"SF1",0
